Bi,La,Sr,Ca,Ti,Mg,Mn,Zr,Hf,T,thick,A_site_Molar_volume,A_site_Ionization_energy,A_site_Electron_affinity,A_site_Row,A_site_Atomic_mass,A_site_Number,A_site_Ionic_radii,A_site_Bond_length,A_site_Atomic_radius,A_site_Van_der_Waals_radius,A_site_X,B_site_Molar_volume,B_site_Ionization_energy,B_site_Electron_affinity,B_site_Row,B_site_Atomic_mass,B_site_Number,B_site_Ionic_radii,B_site_Bond_length,B_site_Atomic_radius,B_site_Van_der_Waals_radius,B_site_X,Entropy,Tolerance_factor,Octahedral_factor
0.9435925,0.000278271,0.056107208,2.20E-05,0.4957716,0.50211394,0.00172148,1.58E-05,0.000377197,837.600114,272.584482,3.552365101,1.886031838,-0.042628243,0.94251308,10.21299359,4.766214169,0.323124608,0.607988668,0.389876298,0.513623248,0.368645347,0.005981089,0.005158817,-0.000273725,0.003075956,0.054445896,0.023608435,0.000700303,0.001565229,0.001006382,0.001468438,0.001059867,0.869730039,0.887949454,0.000555796
0.9340686,0.000239397,0.065672085,1.98E-05,0.4878888,0.50709045,0.001849187,0.000552469,0.002619134,837.9546458,280.0536222,3.629958012,1.895702823,-0.043175165,0.950316528,10.3583969,4.82864348,0.324738693,0.610079092,0.393764944,0.51757026,0.369511377,0.018846098,0.011762615,-8.53E-05,0.008624632,0.206492771,0.085635352,0.001621623,0.003304564,0.002501615,0.003621169,0.002335299,0.9048862,0.888205668,0.001287003
0.92172235,0.00033573,0.07792538,1.66E-05,0.4925061,0.5038685,0.002744025,1.38E-05,0.000867495,826.7497822,262.6652739,3.734911657,1.914866125,-0.042590181,0.967830816,10.66245027,4.960763238,0.32892735,0.617897015,0.40029799,0.526238239,0.373143214,0.01067381,0.008803854,-0.000422144,0.005416718,0.102283647,0.043870975,0.001199126,0.002647448,0.001735889,0.002530192,0.001799786,0.915692508,0.890851635,0.000951687
0.91498387,0.00033964,0.08466035,1.61E-05,0.48496968,0.51152444,0.002891509,9.12E-06,0.000605213,849.8402047,165.7814074,3.798803637,1.926223965,-0.043448727,0.974454582,10.76630792,5.006260555,0.330592118,0.62008067,0.403898488,0.529766212,0.374348448,0.009838176,0.00856224,-0.000463954,0.005080973,0.089236782,0.03874263,0.001162137,0.002602358,0.001666777,0.002432519,0.001760249,0.924570658,0.891811164,0.000922331
0.841178,0.003194366,0.15561727,1.03E-05,0.48770198,0.5072412,0.00364189,1.41E-05,0.001400778,823.3084605,195.9662555,4.393111518,2.023714076,-0.042023809,1.062664775,12.32723159,5.682500094,0.351026326,0.656344678,0.438724416,0.573522317,0.390848434,0.015264193,0.012242719,-0.000546073,0.007680974,0.15046432,0.064156271,0.001670935,0.003660172,0.002430589,0.00354038,0.002494915,1.013928181,0.902903925,0.001326139
0.8620512,0.010862557,0.12707606,1.03E-05,0.45908275,0.4632815,0.04072898,0.000218542,0.036688186,843.7803776,151.2651469,3.920953142,1.850194005,-0.038320057,0.965399241,11.09244692,5.122073651,0.320705157,0.600853879,0.397952186,0.52164619,0.358654687,0.265170393,0.184876686,-0.004850438,0.128045915,2.93532704,1.222838523,0.025501489,0.053511026,0.038075333,0.055265471,0.037038407,1.229611185,0.869487391,0.020239277
0.8371092,0.002008905,0.16087061,1.13E-05,0.504671,0.48140484,0.006034369,0.000871941,0.007017884,838.7062306,275.1243805,4.392402671,2.010773698,-0.038922124,1.066824151,12.48839137,5.748232109,0.350799607,0.657714878,0.437602036,0.574570002,0.390168005,0.050299193,0.03284728,-0.000503465,0.023534827,0.554560152,0.230341498,0.004530528,0.009345981,0.006892448,0.009988255,0.006545401,1.062895483,0.900735332,0.003595657
0.83732367,0.002851271,0.15981475,1.03E-05,0.47493583,0.46536252,0.030512646,0.000298003,0.028890982,835.61457,235.7505592,4.248193954,1.927844368,-0.037813016,1.023736489,12.01194297,5.526526408,0.336105842,0.629359232,0.42065051,0.551288589,0.373215106,0.20558025,0.141997378,-0.003530946,0.098962164,2.28674718,0.951628994,0.019597727,0.041002905,0.02932021,0.042547454,0.028416407,1.214069493,0.882009432,0.015553752
0.85168356,0.000787825,0.14751415,1.44E-05,0.41213235,0.41819942,0.09154521,0.001651721,0.07647119,839.9319775,193.3455024,3.811722001,1.712975563,-0.034207098,0.910189017,10.70441091,4.922782684,0.298342425,0.557755854,0.374834667,0.490106947,0.330669479,0.574595739,0.404476507,-0.011090204,0.277755529,6.276444725,2.620208258,0.055714248,0.117354894,0.083084602,0.120627257,0.081168137,1.438434952,0.837502898,0.044217657
0.85875833,0.001398091,0.13982902,1.45E-05,0.4713718,0.48281926,0.023954192,0.000210482,0.021644209,832.436232,167.347226,4.13026066,1.926682412,-0.039973403,1.008287028,11.63761906,5.36945091,0.334060224,0.6252653,0.415958391,0.544519898,0.37281447,0.15663748,0.109065327,-0.002836932,0.075578144,1.73282412,0.721885711,0.015043363,0.031557735,0.022470213,0.032614018,0.021848803,1.155453968,0.884025459,0.011939177
0.859319,0.007082553,0.13358732,1.12E-05,0.37552008,0.38901654,0.12386674,0.000311468,0.11128517,831.2615226,204.3997555,3.494003391,1.574859822,-0.032015662,0.834277884,9.783859618,4.501545843,0.273868773,0.511700915,0.344111952,0.449501099,0.303707948,0.803486669,0.560808482,-0.014819733,0.388245107,8.898899969,3.707219823,0.077360406,0.162366202,0.115462742,0.167595773,0.112359474,1.509684529,0.811007269,0.061397148
0.8480494,0.001136085,0.15080042,1.41E-05,0.37915388,0.40873957,0.09654204,0.000720245,0.11484418,825.5174872,210.4027115,3.718771535,1.643275455,-0.03379388,0.874223152,10.32426768,4.744239388,0.28572461,0.532700639,0.361387738,0.470664922,0.31565507,0.75439587,0.502098319,-0.009813161,0.359611488,8.622690755,3.570380588,0.069520102,0.14358933,0.104761238,0.151873283,0.099965174,1.498288189,0.822095395,0.055174684
0.89864457,0.001055907,0.10028408,1.54E-05,0.44018242,0.4277243,0.026299017,0.000419393,0.10537487,821.2498214,183.2975057,3.518931616,1.711824512,-0.035292214,0.886346151,10.06338989,4.656952,0.29649902,0.556910313,0.364609432,0.479622723,0.33337126,0.538471973,0.305827021,0.001756778,0.246514085,6.763811949,2.753747264,0.042957773,0.083448256,0.066933244,0.096611397,0.0594362,1.291314791,0.844701981,0.034093471
0.9384852,0.000275658,0.061219275,1.98E-05,0.4991721,0.48972374,0.001943465,0.006857338,0.00230338,838.042063,266.5190845,3.561406156,1.875426756,-0.041196521,0.943008805,10.29035827,4.796299914,0.322210229,0.606805638,0.388975188,0.513239237,0.367110313,0.047127258,0.025220322,0.000790257,0.018626943,0.381151417,0.162907833,0.003358351,0.006747121,0.005639988,0.008137501,0.005042341,0.927954526,0.885569467,0.002665358
0.9336751,0.000185739,0.066108905,3.01E-05,0.49967167,0.4949691,0.005162254,6.68E-06,0.000190195,838.0604683,233.7915107,3.622649908,1.89328358,-0.04167414,0.953564757,10.43541941,4.861286737,0.325303115,0.612243521,0.393566508,0.518821136,0.370184371,0.013530805,0.013239597,-0.000882537,0.007274525,0.106053737,0.0476725,0.001784162,0.004109395,0.00251077,0.003673883,0.002752543,0.903556961,0.888407555,0.001416002
0.9136492,0.000257181,0.08607526,1.85E-05,0.5036703,0.49460894,0.001576078,1.62E-05,0.000128517,833.0666842,186.0400731,3.801363732,1.927829483,-0.041300984,0.982239532,10.91832759,5.071820702,0.332356914,0.625021826,0.404808891,0.533196955,0.376344981,0.004512763,0.004233702,-0.000263222,0.002385439,0.037000569,0.016434133,0.000571552,0.001304647,0.000810263,0.001184545,0.000877171,0.916436247,0.89321893,0.000453612
0.9369273,0.00017778,0.06285823,3.66E-05,0.5009566,0.49835926,0.000422668,0.000164786,9.67E-05,845.9325932,276.7790226,3.610393918,1.897339364,-0.042048112,0.953335454,10.4002543,4.847675373,0.325744328,0.613100962,0.393665127,0.518945384,0.371018934,0.002239052,0.001631877,-4.37E-05,0.00103169,0.018506961,0.008041244,0.000219409,0.000477582,0.000332369,0.000483228,0.000333356,0.873261706,0.889758212,0.000174134
0.9217757,0.000235199,0.07796947,1.96E-05,0.50056505,0.49204326,0.007284422,5.49E-05,5.23E-05,818.1072427,191.8161716,3.715353991,1.906085733,-0.041195736,0.967078965,10.68803262,4.970045684,0.328230349,0.617505794,0.39870756,0.525404107,0.372384369,0.018337779,0.018291308,-0.001251594,0.009908675,0.138177799,0.062690537,0.002460792,0.005695481,0.003454791,0.005057384,0.003810627,0.931406771,0.889570953,0.001953009
0.93978053,0.000208377,0.059987463,2.37E-05,0.4882266,0.5025727,0.008925065,6.22E-06,0.000269374,848.2324315,284.6914782,3.566835925,1.879556171,-0.042768392,0.940164132,10.21050566,4.762963692,0.321900944,0.605158348,0.389348459,0.512258094,0.366812742,0.023102249,0.022743,-0.001530124,0.012449193,0.179657701,0.080923379,0.003063901,0.007066284,0.004307418,0.006303649,0.004730768,0.909263245,0.885602766,0.002431667
0.9332315,0.000212877,0.0665336,2.19E-05,0.4859644,0.4912288,0.022700718,1.40E-05,9.21E-05,835.1707484,201.6501844,3.576647262,1.863327149,-0.04153481,0.937574918,10.25788159,4.778669389,0.31983566,0.601434616,0.387575003,0.510232501,0.363780935,0.056094722,0.056493125,-0.003927306,0.03047514,0.421616505,0.191569732,0.007600695,0.017618068,0.010648479,0.015591014,0.011774814,0.967356157,0.881281079,0.006032298
0.9376712,0.000275594,0.06203365,1.95E-05,0.4803379,0.5159462,0.00296835,8.97E-06,0.000738651,815.4902661,207.1669872,3.609993998,1.894561018,-0.044294988,0.944859149,10.24214451,4.779114407,0.323706473,0.607500875,0.392623706,0.515152203,0.368640348,0.010623553,0.009055903,-0.000469374,0.005450059,0.09857861,0.042583531,0.001230853,0.002741317,0.001771503,0.002584107,0.001857708,0.88901979,0.88790215,0.000976868
0.9279145,0.000201697,0.071859494,2.44E-05,0.4885488,0.5050771,0.006043984,6.69E-06,0.000323472,834.1053075,297.933535,3.677197121,1.90179696,-0.042870732,0.957205368,10.48964252,4.885036768,0.326193787,0.612720235,0.396336708,0.520901949,0.370576762,0.016288186,0.015727772,-0.001027457,0.008716741,0.130130527,0.058219078,0.002121169,0.004870795,0.00299111,0.004375477,0.003265863,0.917969399,0.888669338,0.001683467
0.9171082,0.000244837,0.08262784,1.91E-05,0.49372122,0.500802,0.00521465,6.69E-06,0.000255553,829.0860832,151.0267414,3.767327851,1.917777362,-0.042184025,0.972626632,10.76139089,5.00293275,0.329830554,0.619626316,0.401925697,0.528481676,0.373724215,0.013952056,0.013518162,-0.000887737,0.007475131,0.110902357,0.049677954,0.001822765,0.004188921,0.002568998,0.003758282,0.002807943,0.93062353,0.890917486,0.001446639
0.8682479,0.001025545,0.13071176,1.48E-05,0.4925557,0.4999969,0.00719668,6.32E-06,0.000244439,828.4925982,182.4728722,4.169373838,1.982700157,-0.041495644,1.030957921,11.79578694,5.450883001,0.343279834,0.643210412,0.425255893,0.557448435,0.384430684,0.018756483,0.018403542,-0.001232003,0.010094983,0.146525947,0.065923116,0.00247974,0.005714847,0.003488009,0.005104128,0.00382701,0.999126881,0.897986721,0.001968048
0.8752587,0.002314353,0.12241232,1.46E-05,0.5043029,0.4944169,0.001154847,2.56E-05,9.97E-05,845.4496958,152.3605495,4.110669166,1.980270083,-0.040795914,1.028145596,11.72065578,5.419906794,0.343138461,0.644062737,0.423125092,0.556065202,0.385154732,0.003395656,0.003145158,-0.000190562,0.001781877,0.027859939,0.012358345,0.000424525,0.000967017,0.000603667,0.000882285,0.000651223,0.959763317,0.899371643,0.000336925
0.9078472,0.000520799,0.09161607,1.60E-05,0.50612813,0.47946402,0.004159308,0.006048094,0.004200357,838.0019683,281.6078282,3.801891759,1.910959393,-0.039592241,0.980262188,10.97706193,5.092529218,0.330471685,0.622073219,0.402759068,0.531390995,0.373646602,0.057272661,0.033237333,0.000401897,0.024026614,0.509985751,0.216110715,0.004478338,0.009135885,0.007236043,0.010460209,0.006650452,0.992939074,0.889404967,0.003554237
0.9118776,0.000635247,0.087470494,1.67E-05,0.49761915,0.4675057,0.016666206,0.000604566,0.017604427,817.7546723,177.8146281,3.70223323,1.867674242,-0.038551277,0.957603214,10.71177369,4.970475476,0.32304322,0.608357116,0.393224089,0.519150327,0.3654699,0.122525376,0.082686474,-0.001756552,0.058438072,1.370991293,0.569452178,0.011420809,0.023733684,0.017185543,0.024923926,0.016507482,1.059897764,0.88041708,0.009064134
0.9435446,0.000315051,0.05611866,2.17E-05,0.501707,0.49143583,0.002374921,0.001445279,0.003036989,830.7321545,276.0787206,3.530875146,1.875767767,-0.041394796,0.940453921,10.21938611,4.766931879,0.322043297,0.606720165,0.387954992,0.51214285,0.367436042,0.026178537,0.015990359,-2.26E-05,0.011649338,0.268129947,0.111949134,0.002187913,0.004464295,0.003424135,0.004954682,0.003183811,0.898453308,0.886297144,0.001736439
0.94127774,0.002649228,0.056051616,2.14E-05,0.49017635,0.5052504,0.003386831,1.28E-05,0.001173593,848.9810445,206.0549227,3.547983857,1.882396075,-0.043063971,0.939200106,10.163871,4.744318656,0.322155644,0.605753261,0.389066077,0.511993333,0.367505018,0.013615423,0.011090949,-0.000515536,0.006884355,0.132237176,0.056560983,0.001512085,0.003326637,0.00219351,0.003196247,0.002264111,0.883495505,0.886834932,0.001200068
0.92497176,0.0010039,0.07400741,1.70E-05,0.46166852,0.4748221,0.026514545,0.000110637,0.036884207,843.0020342,215.7070868,3.517980068,1.801124105,-0.040173711,0.910311393,10.03111255,4.666798731,0.309326835,0.580934742,0.37665364,0.494970153,0.350827637,0.230718927,0.14986047,-0.002390552,0.109305536,2.683404048,1.107650673,0.020795791,0.042574595,0.031487457,0.045617773,0.029731387,1.122328122,0.866400136,0.016504596
0.9083637,0.022127626,0.06948031,2.84E-05,0.48072076,0.508861,0.004450646,0.000242415,0.005725246,817.3576891,284.9822754,3.649456888,1.892286209,-0.043446828,0.949245254,10.36688212,4.830751908,0.323994146,0.608113063,0.393828056,0.516930452,0.368238133,0.03768607,0.024589895,-0.000396602,0.017788711,0.429507664,0.177726817,0.003404204,0.006994699,0.005160259,0.007477236,0.004887911,0.937146017,0.886535757,0.002701749
0.89955014,0.04681595,0.05361192,2.21E-05,0.45428205,0.45367038,0.03519596,0.000132441,0.05671905,807.4410677,161.5132545,3.251278421,1.719052742,-0.03835773,0.861571826,9.367484817,4.36898611,0.294896791,0.555083517,0.355941011,0.469232399,0.336213992,0.340950387,0.216546073,-0.002714851,0.160586782,4.023154086,1.656322745,0.030109113,0.061135316,0.045798052,0.066310181,0.04282155,1.155864615,0.852236493,0.023896121
0.9109584,0.048859876,0.040138036,4.36E-05,0.43097618,0.44320717,0.017552527,0.000692735,0.107571326,814.2889144,239.1852631,3.038478605,1.640117768,-0.037874505,0.813597711,8.730082384,4.081519885,0.280288738,0.527395934,0.337132994,0.444038147,0.320619863,0.528160612,0.289754558,0.003442689,0.239700579,6.742633845,2.737219346,0.040830822,0.078149112,0.064127611,0.092470512,0.055990159,1.168736068,0.83727153,0.032405414
0.90145427,0.048786502,0.049735922,2.32E-05,0.47654137,0.41828427,0.007543341,0.000891101,0.096740015,818.0485766,178.8305801,3.153756093,1.683890767,-0.034272239,0.852447651,9.333948823,4.348437486,0.291023899,0.550600592,0.348524471,0.463257515,0.332274601,0.456040867,0.240748846,0.004563354,0.205022987,5.920943841,2.396502888,0.034049168,0.064057938,0.053962969,0.07772708,0.046213121,1.136374728,0.847525383,0.027023149
0.9018438,0.040500578,0.057627577,2.80E-05,0.37350854,0.38836443,0.124775186,0.000320385,0.113031425,832.0536403,236.3808125,2.841961856,1.462060007,-0.032973808,0.736844371,8.092095682,3.766992428,0.250805578,0.470922357,0.305191056,0.400882729,0.284683698,0.813577257,0.567052113,-0.014872257,0.39296374,9.019703556,3.756819222,0.0782304,0.164115698,0.116793522,0.169521223,0.113589501,1.408588554,0.798293679,0.062087619
0.9020242,0.04609342,0.051856734,2.56E-05,0.3899114,0.41284016,0.078199275,0.000382311,0.11866685,821.0297324,154.7297702,2.922276774,1.52862717,-0.035309102,0.76438801,8.310670253,3.875800017,0.261505445,0.490974891,0.317223925,0.416527218,0.297643409,0.725002377,0.464594079,-0.006455655,0.342236585,8.503945754,3.504762502,0.064544969,0.131494411,0.098001728,0.141929381,0.091994752,1.341428213,0.812253901,0.051226166
0.89684427,0.03965479,0.0634817,1.92E-05,0.442019,0.42254093,0.000531441,0.027032908,0.10787569,807.5441005,185.0782808,3.193431789,1.652660923,-0.035192289,0.838296024,9.247754221,4.301899447,0.284864195,0.536640734,0.344908989,0.455442422,0.323641174,0.610918912,0.306516536,0.010215379,0.261514815,7.249992749,2.95388401,0.042806387,0.080032381,0.069950782,0.100645209,0.0590053,1.241928808,0.838485257,0.033973323
0.89790744,0.039176155,0.062896185,2.02E-05,0.38193032,0.41663343,0.00028122,0.094482824,0.1066723,829.6881397,289.6270613,3.007958299,1.537963175,-0.035714466,0.773045855,8.479977174,3.948131963,0.263180318,0.493175324,0.321370345,0.420826761,0.298433523,0.920130623,0.452315823,0.01992909,0.371190933,9.224829871,3.822249683,0.061669526,0.117185089,0.104061383,0.149717475,0.088257345,1.37055186,0.814917126,0.048944069
0.8907222,0.020433692,0.088830665,1.34E-05,0.33660182,0.3169252,0.20839874,0.057272118,0.08080216,811.5795751,275.8433749,2.758415212,1.306900867,-0.025763653,0.685347483,7.899716873,3.646044087,0.227389004,0.427126272,0.281078964,0.369932455,0.254485345,1.140222288,0.826891666,-0.023054508,0.534922837,10.36532953,4.439536247,0.112010286,0.241694213,0.168591122,0.245041019,0.168077591,1.639802873,0.766570675,0.088897052
0.90431523,0.000660831,0.09500784,1.60E-05,0.4065511,0.47072518,0.008162856,0.002009533,0.112551324,840.2465611,273.8568523,3.535210684,1.729102666,-0.04051115,0.878370832,9.806646765,4.550861303,0.296112814,0.552806095,0.366325968,0.477195993,0.333253044,0.533620144,0.28072838,0.005556013,0.239335677,6.907018258,2.796049344,0.039688613,0.074602278,0.062999109,0.090734855,0.053880609,1.241981426,0.846616576,0.031498899
0.8609527,0.001116262,0.13791649,1.46E-05,0.46135813,0.41930842,0.032026567,0.000252522,0.08705446,842.7206718,185.6796231,3.865109039,1.785461274,-0.03351878,0.948249642,11.08998703,5.105674551,0.312095729,0.586339774,0.387680811,0.510578743,0.3477052,0.46964919,0.277971588,-0.000347537,0.217231879,5.773621206,2.359562059,0.038895521,0.076852213,0.060054339,0.086783011,0.05438261,1.319549346,0.855834463,0.030869461
0.91007847,0.001086223,0.08881948,1.58E-05,0.42296767,0.4195643,0.080188654,0.000172828,0.07710655,834.358005,275.7321102,3.347306026,1.6505184,-0.034909762,0.848681075,9.556675261,4.428879295,0.285139276,0.535459711,0.34979216,0.459876274,0.321348445,0.542707231,0.374509889,-0.009297617,0.261419353,6.061307365,2.521100363,0.051710213,0.108117,0.077349051,0.112239918,0.074920264,1.345008363,0.832941948,0.041039852
0.8966424,0.01460568,0.08873283,1.91E-05,0.46428806,0.44256246,0.04792842,0.000370604,0.044850428,809.0088665,191.6873126,3.536997705,1.764897444,-0.03654529,0.907144995,10.18902283,4.724328857,0.305305035,0.574410843,0.372836732,0.491567405,0.344768919,0.320086503,0.221622547,-0.005591895,0.154223089,3.55741819,1.480755159,0.030584018,0.064034544,0.045730796,0.066365387,0.044362504,1.219890778,0.857625532,0.02427303
0.9296908,0.005053151,0.0652346,2.15E-05,0.46307108,0.5009895,0.016813613,0.000127277,0.01899859,806.4547657,225.5435098,3.538888501,1.841055618,-0.043008963,0.92037792,10.01477228,4.669695466,0.31468258,0.590226685,0.3825729,0.501568888,0.357855011,0.126901842,0.085168038,-0.001768284,0.060627459,1.442125352,0.597776626,0.011783901,0.024410179,0.017728051,0.025706197,0.016976182,1.026215103,0.875517239,0.009352302
0.93611324,0.00375116,0.06011419,2.14E-05,0.48679763,0.4712528,0.020360874,0.002040841,0.019547798,820.3230376,182.3007596,3.454475579,1.817423983,-0.039505155,0.915401369,10.00585113,4.662337179,0.312539644,0.588863406,0.377165696,0.498036029,0.35603485,0.146995808,0.099439267,-0.002074168,0.06964483,1.597948931,0.666032321,0.013692454,0.028560977,0.020655872,0.029960819,0.01989527,1.043091034,0.87301565,0.010867027
